M-G362 CSV Log File created by Python,Log Duration (sec): 10.000,Press CTRL-C to exit early,,,,,,,
Creation Date:,2017-02-02 16:21:01.747000,,,,,,,,,
Scaled 32-bit Data,SF_GYRO=+0.0050/2^16 dps/lsb,SF_ACCL=+0.125/2^16 mg/lsb,SF_TEMP=+0.0042725/2^16 degC/lsb,,,,,,
Sample No.,Gx[dps],Gy[dps],Gz[dps],Ax[mG],Ay[mG],Az[mG],Ts[deg.C],Counter[dec],Error
000005249,+0.035076,+0.105680,+0.085026,-171.063961,+894.665752,+431.118002,+34.455043,49447,,1486081267.088000
000005250,+0.030267,+0.105829,+0.029049,-171.765991,+894.318893,+430.652153,+34.463588,49494,,1486081267.088000
000005251,-0.016011,+0.065170,+0.022930,-170.846764,+892.003490,+429.931944,+34.459315,49541,,1486081267.088000
000005252,+0.055905,+0.080905,+0.018989,-170.503534,+890.035204,+429.912798,+34.455043,49588,,1486081267.088000
000005253,+0.096938,+0.060848,+0.065081,-171.310965,+890.498537,+430.731689,+34.455043,49635,,1486081267.088000
000005254,+0.076410,+0.005004,+0.104887,-170.711847,+890.136589,+433.973669,+34.459315,49681,,1486081267.088000
000005255,+0.066085,+0.020171,+0.084577,-171.632343,+891.992510,+434.574467,+34.455043,49728,,1486081267.089000
000005256,+0.086773,+0.065989,+0.024338,-173.377277,+893.623337,+433.551487,+34.455043,49775,,1486081267.089000
000005257,+0.097075,+0.131815,-0.015509,-174.080235,+894.556862,+432.170626,+34.455043,49822,,1486081267.089000
000005258,+0.071429,+0.101375,-0.021249,-173.859524,+893.170589,+430.880993,+34.455043,49869,,1486081267.089000
000005259,+0.081589,+0.070949,+0.034483,-174.560749,+891.203054,+431.212749,+34.455043,49916,,1486081267.089000
000005260,+0.137992,+0.066099,+0.091102,-174.569399,+889.467833,+430.616528,+34.455043,49963,,1486081267.089000
000005261,+0.132663,+0.060752,+0.151961,-174.116560,+888.196957,+429.211239,+34.455043,50010,,1486081267.089000
000005262,+0.153362,+0.086099,+0.147408,-173.890774,+888.080063,+428.280592,+34.463588,50056,,1486081267.089000
000005263,+0.148248,+0.081174,+0.116801,-174.464634,+890.399961,+428.304674,+34.459315,50103,,1486081267.089000
000005264,+0.138071,+0.030814,+0.085663,-175.726576,+892.833040,+429.839924,+34.455043,50150,,1486081267.089000
000005265,+0.137981,+0.091363,+0.081195,-174.562132,+892.827881,+430.184093,+34.455043,50197,,1486081267.090000
000005266,+0.194578,+0.101679,+0.117633,-173.524765,+892.941357,+428.789026,+34.463588,50244,,1486081267.090000
000005267,+0.230475,+0.091966,+0.107867,-172.843836,+891.327946,+426.684731,+34.455043,50291,,1486081267.090000
000005268,+0.189446,+0.081693,+0.076713,-171.806009,+887.616867,+427.110498,+34.455043,50338,,1486081267.090000
000005269,+0.138100,+0.051077,+0.065540,-172.152990,+887.269089,+427.572317,+34.455043,50385,,1486081267.090000
000005270,+0.117411,+0.070985,+0.090873,-173.186665,+890.049818,+428.297709,+34.455043,50431,,1486081267.090000
000005271,+0.071302,+0.106129,+0.039778,-172.477539,+891.779018,+429.471128,+34.459315,50478,,1486081267.090000
000005272,+0.050644,+0.111041,+0.039553,-172.351906,+892.239294,+430.751394,+34.455043,50525,,1486081267.090000
000005273,+0.035596,+0.055561,-0.001883,-172.347868,+892.233212,+431.562374,+34.463588,50572,,1486081267.090000
000005274,+0.020021,+0.050452,-0.002136,-173.394230,+892.820786,+431.108189,+34.455043,50619,,1486081267.091000
000005275,+0.066334,+0.045787,-0.006637,-174.326199,+893.753176,+430.308012,+34.455043,50666,,1486081267.091000
000005276,+0.071476,+0.081085,-0.001131,-174.453564,+891.321804,+429.705189,+34.459315,50713,,1486081267.091000
000005277,+0.066088,+0.121292,+0.029702,-173.183552,+887.844007,+429.900862,+34.455043,50760,,1486081267.091000
000005278,+0.066010,+0.090852,+0.070049,-171.903564,+888.302849,+429.901043,+34.455043,50806,,1486081267.091000
000005279,+0.035199,+0.045175,+0.079330,-172.006655,+889.919954,+431.308456,+34.455043,50853,,1486081267.091000
000005280,+0.030032,+0.040048,+0.089372,-174.089922,+891.778187,+431.912580,+34.455043,50900,,1486081267.091000
000005281,+0.076396,+0.106102,+0.055093,-175.246464,+894.097094,+431.821650,+34.459315,50947,,1486081267.091000
000005282,+0.117522,+0.157083,+0.010436,-174.559711,+893.638552,+430.191698,+34.455043,50994,,1486081267.092000
000005283,+0.097151,+0.111432,+0.019850,-173.523727,+893.520796,+428.678473,+34.463588,51041,,1486081267.092000
000005284,+0.045509,+0.050342,+0.069358,-174.225533,+892.485435,+428.323933,+34.455043,51088,,1486081267.092000
000005285,+0.107298,+0.025505,+0.085186,-173.419889,+890.397133,+428.069296,+34.459315,51135,,1486081267.092000
000005286,+0.143116,+0.030722,+0.116223,-171.327570,+889.347782,+428.517103,+34.455043,51181,,1486081267.092000
000005287,+0.137978,+0.081116,+0.111579,-170.276651,+889.919611,+429.098597,+34.459315,51228,,1486081267.092000
000005288,+0.091554,+0.095875,+0.121268,-170.143061,+892.347504,+430.745289,+34.455043,51275,,1486081267.092000
000005289,+0.101956,+0.111147,+0.101231,-171.413420,+894.085438,+431.345217,+34.459315,51322,,1486081267.092000
000005290,+0.060742,+0.115923,+0.095643,-171.058424,+894.662659,+432.045885,+34.455043,51369,,1486081267.092000
000005291,+0.066092,+0.116111,+0.055055,-171.763168,+894.203222,+431.115467,+34.459315,51416,,1486081267.092000
000005292,+0.066001,+0.161621,+0.035193,-171.658636,+892.471222,+429.939400,+34.455043,51463,,1486081267.093000
000005293,+0.086592,+0.111116,+0.080693,-173.184649,+891.786833,+427.849604,+34.459315,51510,,1486081267.093000
000005294,+0.040210,+0.055149,+0.115074,-172.015650,+891.317024,+429.117773,+34.455043,51556,,1486081267.093000
000005295,+0.076301,+0.060602,+0.085127,-172.008387,+891.196959,+430.392525,+34.455043,51603,,1486081267.093000
000005296,+0.081459,+0.095922,+0.085551,-172.697557,+891.308842,+431.787247,+34.459315,51650,,1486081267.093000
000005297,+0.050614,+0.115926,+0.070090,-173.976854,+892.009651,+431.333990,+34.459315,51697,,1486081267.093000
000005298,+0.019913,+0.009859,+0.053353,-174.210653,+891.665096,+431.215961,+34.455043,51744,,1486081267.093000
000005299,+0.030285,-0.020282,+0.043023,-173.163139,+890.268677,+432.127398,+34.455043,51791,,1486081267.093000
000005300,+0.102137,+0.010405,+0.074803,-173.867826,+889.463112,+431.310167,+34.455043,51838,,1486081267.093000
000005301,+0.138044,+0.045946,+0.085816,-176.088779,+889.941689,+429.002001,+34.455043,51885,,1486081267.094000
000005302,+0.107265,+0.000312,+0.084934,-175.751486,+887.742798,+428.168324,+34.455043,51931,,1486081267.094000
000005303,+0.081550,+0.000114,+0.084583,-173.889967,+887.387419,+428.622950,+34.455043,51978,,1486081267.094000
000005304,+0.086538,+0.030149,+0.140855,-172.025049,+888.072260,+429.202879,+34.459315,52025,,1486081267.094000
000005305,+0.045374,+0.050030,+0.135416,-172.712090,+891.084955,+429.465368,+34.459315,52072,,1486081267.094000
000005306,+0.040280,+0.080522,+0.079759,-172.357788,+892.590591,+429.594801,+34.455043,52119,,1486081267.094000
000005307,+0.096899,+0.111354,+0.050348,-173.293562,+893.177097,+428.327423,+34.455043,52166,,1486081267.094000
000005308,+0.143134,+0.076249,+0.086193,-172.834496,+893.062782,+427.396940,+34.455043,52213,,1486081267.094000
000005309,+0.194686,+0.026250,+0.076220,-172.255041,+892.481730,+427.389614,+34.455043,52260,,1486081267.094000
000005310,+0.184333,+0.127066,+0.066936,-172.025394,+890.508532,+427.949854,+34.459315,52306,,1486081267.094000
000005311,+0.143108,+0.091381,+0.086347,-171.674551,+889.464018,+428.751297,+34.455043,52353,,1486081267.095000
000005312,+0.081438,+0.015000,+0.135549,-170.265581,+889.913425,+430.954363,+34.459315,52400,,1486081267.095000
000005313,+0.055657,+0.045180,+0.115183,-171.182619,+892.231428,+431.907461,+34.455043,52447,,1486081267.095000
000005314,+0.071155,+0.080782,+0.075098,-172.100058,+894.315733,+432.973915,+34.455043,52494,,1486081267.095000
000005315,+0.030126,+0.070509,+0.043944,-172.676744,+893.503193,+434.128056,+34.455043,52541,,1486081267.096000
000005316,+0.091983,+0.056007,+0.009061,-173.845686,+892.234827,+433.655949,+34.455043,52588,,1486081267.096000
000005317,+0.122745,+0.046003,+0.044952,-175.479570,+892.824120,+432.274858,+34.455043,52635,,1486081267.096000
000005318,+0.138082,+0.005550,+0.095570,-174.327238,+891.317678,+431.329065,+34.455043,52681,,1486081267.096000
000005319,+0.127873,-0.019705,+0.085010,-173.630163,+889.343409,+432.236206,+34.455043,52728,,1486081267.097000
000005320,+0.107177,+0.050752,+0.085446,-172.820658,+889.342928,+431.537645,+34.455043,52775,,1486081267.097000
000005321,+0.107102,+0.121433,+0.070917,-172.936548,+889.923153,+431.311483,+34.455043,52822,,1486081267.097000
000005322,+0.127437,+0.192053,+0.107486,-173.398727,+892.011274,+430.752628,+34.455043,52869,,1486081267.097000
000005323,+0.106938,+0.131323,+0.116755,-172.931013,+893.864185,+430.304556,+34.455043,52916,,1486081267.097000
000005324,+0.148020,+0.111332,+0.147602,-172.003542,+894.210352,+429.724861,+34.455043,52963,,1486081267.097000
000005325,+0.143062,+0.071095,+0.111551,-172.014612,+893.056499,+428.438158,+34.455043,53010,,1486081267.097000
000005326,+0.209949,+0.046368,+0.117289,-171.790789,+891.784494,+427.613552,+34.455043,53056,,1486081267.098000
000005327,+0.153447,+0.030730,+0.126523,-170.869598,+889.464170,+427.356363,+34.459315,53103,,1486081267.098000
000005328,+0.127782,+0.020488,+0.115906,-169.476141,+887.604082,+428.030350,+34.459315,53150,,1486081267.098000
000005329,+0.112513,+0.010342,+0.095262,-168.535231,+887.244799,+430.111338,+34.463588,53197,,1486081267.098000
000005330,+0.137907,+0.096319,+0.101573,-169.457750,+888.523746,+430.591179,+34.455043,53244,,1486081267.098000
000005331,+0.117316,+0.171973,+0.066488,-170.034781,+889.683464,+430.719921,+34.455043,53291,,1486081267.098000
000005332,+0.091768,+0.141665,+0.030258,-171.086102,+889.341955,+430.024158,+34.455043,53338,,1486081267.098000
000005333,+0.097123,+0.076266,-0.000827,-172.019455,+890.739134,+428.764383,+34.455043,53385,,1486081267.205000
000005334,+0.061348,+0.000325,-0.007172,-172.717970,+890.044209,+428.991648,+34.459315,53431,,1486081267.206000
000005335,+0.066310,+0.010232,+0.043817,-173.650286,+888.772720,+429.214697,+34.459315,53478,,1486081267.206000
000005336,+0.081535,+0.080856,+0.070153,-172.607615,+886.450979,+429.769485,+34.459315,53525,,1486081267.206000
000005337,+0.045354,+0.110804,+0.085217,-171.324110,+887.025774,+430.235155,+34.455043,53572,,1486081267.206000
000005338,-0.016359,+0.079999,+0.099313,-170.616659,+888.989830,+430.947266,+34.455043,53619,,1486081267.206000
000005339,-0.011241,+0.110209,+0.114931,-173.861311,+892.473654,+430.990000,+34.459315,53666,,1486081267.207000
000005340,+0.045395,+0.050189,+0.104930,-175.834509,+893.060806,+431.118313,+34.455043,53713,,1486081267.207000
000005341,+0.004192,+0.054850,+0.119665,-175.724846,+891.324026,+430.869665,+34.455043,53760,,1486081267.207000
000005342,+0.065880,+0.090676,+0.110702,-173.881319,+889.122641,+429.219172,+34.455043,53806,,1486081267.207000
000005343,+0.076409,+0.015114,+0.099908,-174.124920,+888.315720,+427.820038,+34.459315,53853,,1486081267.207000
000005344,+0.086659,+0.010220,+0.089837,-173.884087,+888.892181,+428.869043,+34.455043,53900,,1486081267.207000
000005345,+0.086770,-0.025022,+0.074234,-173.528112,+889.930954,+429.573597,+34.455043,53947,,1486081267.208000
000005346,+0.138244,+0.010562,+0.090531,-173.523037,+891.664347,+429.704962,+34.463588,53994,,1486081267.208000
000005347,+0.174061,+0.056355,+0.076246,-172.697847,+893.398985,+430.647409,+34.455043,54041,,1486081267.208000
000005348,+0.133032,+0.071231,+0.055508,-173.394979,+895.023363,+429.968517,+34.459315,54088,,1486081267.208000
000005349,+0.076434,+0.040558,+0.054432,-172.693350,+895.832550,+430.206284,+34.455043,54135,,1486081267.208000
000005350,+0.066227,-0.004916,+0.053831,-172.698885,+894.443600,+429.961277,+34.455043,54181,,1486081267.209000
000005351,+0.014750,+0.095742,+0.013499,-173.053822,+893.520248,+429.373795,+34.455043,54228,,1486081267.209000
000005352,+0.066103,+0.131424,+0.019641,-171.319614,+891.779415,+428.655907,+34.455043,54275,,1486081267.209000
000005353,+0.117502,+0.121666,+0.035486,-170.042048,+890.267544,+429.217545,+34.455043,54322,,1486081267.209000
000005354,+0.101994,+0.101217,+0.070642,-168.986229,+890.954554,+430.496494,+34.455043,54369,,1486081267.209000
000005355,+0.055576,+0.045070,+0.140591,-170.721823,+892.928167,+430.868599,+34.455043,54416,,1486081267.209000
000005356,+0.081598,+0.035439,+0.074774,-173.275282,+894.325006,+430.889505,+34.459315,54463,,1486081267.210000
000005357,+0.066211,+0.050677,+0.028986,-175.019123,+895.261112,+430.324408,+34.455043,54510,,1486081267.210000
000005358,+0.097097,+0.091398,-0.000674,-175.026733,+894.569344,+429.390007,+34.455043,54556,,1486081267.210000
000005359,+0.050991,+0.040597,-0.006903,-174.104855,+890.624580,+430.045492,+34.459315,54603,,1486081267.210000
000005360,+0.066068,+0.030259,+0.084680,-174.810175,+888.081228,+429.908335,+34.455043,54650,,1486081267.210000
000005361,+0.132892,-0.004665,+0.115724,-174.120020,+886.574839,+429.427998,+34.455043,54697,,1486081267.210000
000005362,+0.148357,+0.000427,+0.126145,-173.769983,+885.758955,+430.114708,+34.459315,54744,,1486081267.210000
000005363,+0.143219,+0.081288,+0.081159,-174.222822,+887.957861,+431.064749,+34.459315,54791,,1486081267.211000
000005364,+0.117232,+0.070743,+0.146771,-174.913610,+890.046537,+431.087036,+34.455043,54838,,1486081267.211000
000005365,+0.070894,+0.080431,+0.156405,-174.563862,+891.552807,+430.520098,+34.455043,54885,,1486081267.211000
000005366,+0.091563,+0.090831,+0.121216,-175.616220,+891.791895,+429.365824,+34.455043,54931,,1486081267.211000
000005367,+0.040276,+0.110852,+0.064820,-175.042995,+891.214323,+428.314631,+34.455043,54978,,1486081267.211000
000005368,+0.035145,+0.110698,+0.085073,-174.470861,+890.403440,+427.260805,+34.459315,55025,,1486081267.211000
000005369,+0.035183,+0.070302,+0.094827,-171.567366,+888.654737,+427.698984,+34.459315,55072,,1486081267.211000
000005370,+0.014603,+0.039929,+0.089161,-172.020494,+889.231663,+429.330187,+34.455043,55119,,1486081267.211000
000005371,+0.127667,+0.116525,+0.076229,-173.054171,+890.852356,+430.624645,+34.455043,55166,,1486081267.212000
000005372,+0.163995,+0.142391,-0.014498,-172.003597,+892.236406,+430.749798,+34.459315,55213,,1486081267.212000
000005373,+0.076467,+0.096217,+0.014342,-171.645836,+894.436131,+431.117722,+34.455043,55260,,1486081267.212000
000005374,+0.020059,+0.045315,+0.013054,-172.813797,+893.861326,+430.535688,+34.459315,55306,,1486081267.212000
000005375,+0.056040,-0.014974,+0.028180,-172.934473,+892.706083,+430.293692,+34.455043,55353,,1486081267.213000
000005376,+0.081846,-0.050176,+0.043414,-174.215210,+892.129744,+430.291965,+34.459315,55400,,1486081267.213000
000005377,+0.066179,+0.020166,+0.079492,-173.181189,+889.232817,+429.681467,+34.459315,55447,,1486081267.213000
000005378,+0.076603,-0.004979,+0.074290,-173.185741,+888.305418,+429.440346,+34.463588,55494,,1486081267.213000
000005379,-0.005828,+0.049941,+0.063570,-172.480652,+888.416649,+430.599474,+34.459315,55541,,1486081267.213000
000005380,-0.005763,+0.105644,+0.013316,-173.971666,+890.730711,+432.829847,+34.459315,55588,,1486081267.213000
000005381,-0.015966,+0.120714,+0.003162,-175.012320,+892.469391,+432.965078,+34.463588,55635,,1486081267.214000
000005382,+0.086559,+0.141538,+0.050514,-175.480610,+893.636724,+431.702534,+34.455043,55681,,1486081267.214000
000005383,+0.066008,+0.080606,+0.100432,-175.729401,+893.180717,+429.262794,+34.459315,55728,,1486081267.214000
000005384,+0.117391,+0.070826,+0.121359,-175.277601,+891.098396,+428.081871,+34.459315,55775,,1486081267.214000
000005385,+0.148146,+0.055756,+0.162280,-174.816114,+889.938692,+428.069490,+34.459315,55822,,1486081267.215000
000005386,+0.096673,+0.035211,+0.161377,-173.416370,+889.121042,+429.217659,+34.455043,55869,,1486081267.215000
000005387,+0.137920,+0.060946,+0.116460,-174.460773,+890.631721,+428.771248,+34.455043,55916,,1486081267.215000
000005388,+0.168916,+0.066425,+0.071197,-172.937933,+892.708017,+429.713766,+34.455043,55963,,1486081267.215000
000005389,+0.225527,+0.092190,+0.046817,-172.806818,+894.903372,+431.125853,+34.455043,56010,,1486081267.215000
000005390,+0.240787,+0.142639,+0.072948,-172.451881,+894.898693,+432.168587,+34.455043,56056,,1486081267.215000
000005391,+0.220233,+0.157541,+0.082979,-171.874559,+893.504894,+432.269180,+34.459315,56103,,1486081267.215000
000005392,+0.189546,+0.122013,+0.072033,-171.187231,+892.578188,+431.097904,+34.463588,56150,,1486081267.216000
000005393,+0.184338,+0.061478,+0.076438,-170.153786,+890.845449,+429.687296,+34.455043,56197,,1486081267.216000
000005394,+0.117478,+0.086112,+0.085940,-170.734335,+889.801147,+430.374865,+34.459315,56244,,1486081267.216000
000005395,+0.055872,+0.050395,+0.069495,-169.568851,+888.055351,+431.746605,+34.459315,56291,,1486081267.216000
000005396,+0.071342,+0.080772,+0.064927,-170.147671,+888.054113,+432.211979,+34.463588,56338,,1486081267.216000
000005397,+0.066082,+0.075650,+0.080054,-170.956083,+890.143963,+432.002674,+34.459315,56385,,1486081267.216000
000005398,+0.050737,+0.055421,+0.064394,-171.304102,+891.536823,+431.436920,+34.459315,56431,,1486081267.216000
000005399,+0.004460,+0.029801,+0.073670,-172.932108,+892.006824,+431.098612,+34.459315,56478,,1486081267.217000
000005400,-0.036605,+0.014555,+0.032305,-173.404608,+890.970528,+430.278908,+34.455043,56525,,1486081267.217000
000005401,+0.045632,+0.040135,+0.084493,-173.417870,+888.886042,+429.214565,+34.463588,56572,,1486081267.217000
000005402,+0.086657,+0.055588,+0.090294,-174.126305,+888.780510,+427.360445,+34.459315,56619,,1486081267.217000
000005403,+0.117259,+0.111227,+0.116691,-173.782724,+888.552084,+426.545700,+34.455043,56666,,1486081267.217000
000005404,+0.122456,+0.136618,+0.086526,-172.033640,+888.310984,+427.581717,+34.455043,56713,,1486081267.218000
000005405,+0.117332,+0.116380,+0.091333,-172.716875,+891.205547,+428.539032,+34.455043,56760,,1486081267.218000
000005406,+0.112116,+0.111187,+0.116620,-173.291140,+892.595726,+429.017904,+34.455043,56806,,1486081267.218000
000005407,+0.158616,+0.046104,+0.086097,-172.711687,+892.942703,+428.555326,+34.455043,56853,,1486081267.218000
000005408,+0.179310,-0.004133,+0.075703,-172.248814,+890.854197,+429.230169,+34.455043,56900,,1486081267.218000
000005409,+0.107124,+0.081015,+0.085753,-172.713762,+889.927767,+429.686934,+34.455043,56947,,1486081267.218000
000005410,+0.148257,+0.106596,+0.076407,-174.340729,+890.513193,+429.465694,+34.455043,56994,,1486081267.218000
