M-G362 CSV Log File created by Python,Log Duration (sec): 300.000,Press CTRL-C to exit early,,,,,,,
Creation Date:,2017-02-20 15:23:58.914000,,,,,,,,,
Scaled 32-bit Data,SF_GYRO=+0.0050/2^16 dps/lsb,SF_ACCL=+0.125/2^16 mg/lsb,SF_TEMP=+0.0042725/2^16 degC/lsb,,,,,,
Sample No.,Gx[dps],Gy[dps],Gz[dps],Ax[mG],Ay[mG],Az[mG],Ts[deg.C],Counter[dec],Error
000000222,+0.079028,+0.071398,+0.100949,+1004.143679,+68.229197,-9.557627,+30.579885,17723,,1487633040.704000
000000223,+0.084166,+0.091645,+0.091066,+1002.172421,+65.682356,-7.604147,+30.579885,18098,,1487633040.714000
000000224,+0.048494,+0.020920,+0.054296,+1000.414707,+69.985502,-12.196463,+30.584157,18473,,1487633040.734000
000000225,+0.078842,+0.096544,+0.121529,+999.617426,+68.243589,-8.614723,+30.575612,18848,,1487633040.734000
000000226,+0.161549,+0.122783,+0.016233,+1002.512785,+65.915789,-9.110970,+30.584157,19223,,1487633040.734000
000000227,+0.125401,+0.031470,+0.091015,+1002.516884,+66.379297,-8.642241,+30.579885,19598,,1487633040.754000
000000228,+0.135646,+0.132426,+0.071855,+1001.126717,+68.699118,-9.080212,+30.584157,19973,,1487633040.754000
000000229,+0.120106,+0.137334,+0.081860,+998.910620,+68.017515,-10.122509,+30.579885,20348,,1487633040.754000
000000230,+0.079431,+0.056779,-0.016027,+1002.747223,+67.539337,-9.559639,+30.579885,20723,,1487633040.784000
000000231,+0.120211,+0.086946,+0.076269,+1004.152647,+68.224142,-8.050333,+30.579885,21098,,1487633040.784000
000000232,+0.156255,+0.107379,+0.071881,+1001.464943,+67.080210,-10.024206,+30.584157,21473,,1487633040.784000
000000233,+0.110230,+0.066799,+0.040356,+1000.071306,+67.778433,-10.245579,+30.588430,21848,,1487633040.804000
000000234,+0.079126,+0.086558,+0.085858,+1001.007753,+68.237202,-9.316092,+30.584157,22223,,1487633040.804000
000000235,+0.161511,-0.013695,+0.101199,+1001.356686,+67.655975,-8.974854,+30.584157,22598,,1487633040.804000
000000236,+0.094698,+0.076769,+0.045333,+1001.117409,+69.284201,-10.929882,+30.584157,22973,,1487633040.824000
000000237,+0.099734,+0.076539,+0.101269,+999.249643,+68.249754,-11.861803,+30.588430,23348,,1487633040.824000
000000238,+0.130307,+0.197809,+0.097845,+1002.736916,+67.311264,-11.185642,+30.584157,23723,,1487633040.824000
000000239,+0.161312,+0.117413,+0.092370,+1000.770535,+68.936522,-10.468241,+30.584157,24098,,1487633040.854000
000000240,+0.130552,+0.046421,+0.126780,+1000.419901,+67.777239,-10.246714,+30.588430,24473,,1487633040.854000
000000241,+0.058721,+0.061348,+0.049767,+1000.298502,+69.290100,-11.854799,+30.584157,24848,,1487633040.854000
000000242,+0.079255,+0.026227,+0.054776,+1001.344580,+68.708452,-11.515253,+30.579885,25223,,1487633040.874000
000000243,+0.114982,+0.086659,+0.126985,+1002.165924,+66.727783,-9.218134,+30.584157,25598,,1487633040.874000
000000244,+0.161387,+0.056878,+0.101915,+1000.064371,+68.480095,-11.745743,+30.584157,25973,,1487633040.874000
000000245,-0.013496,+0.095841,+0.105011,+1000.641901,+67.552309,-11.872320,+30.584157,26348,,1487633040.904000
000000246,+0.058621,+0.071321,+0.075265,+1001.584969,+69.976856,-10.808897,+30.584157,26723,,1487633040.904000
000000247,+0.058612,+0.076362,+0.075316,+1001.345301,+67.546423,-10.831079,+30.584157,27098,,1487633040.904000
000000248,+0.058409,+0.056008,+0.125911,+1002.167952,+66.960522,-8.983479,+30.579885,27473,,1487633040.924000
000000249,+0.027741,+0.010534,+0.094553,+1000.072603,+68.245466,-10.240053,+30.579885,27848,,1487633040.924000
000000250,+0.063908,+0.137243,-0.005268,+1000.998770,+67.082582,-10.254585,+30.584157,28223,,1487633040.924000
000000251,+0.079145,+0.177535,+0.030907,+1001.119476,+69.051100,-10.468283,+30.584157,28598,,1487633040.944000
000000252,+0.125556,+0.107340,+0.025745,+1002.293877,+69.040121,-8.385044,+30.584157,28973,,1487633040.944000
000000253,+0.110231,+0.107353,-0.004941,+1000.426081,+68.935385,-9.771431,+30.584157,29348,,1487633040.944000
000000254,+0.135835,-0.034195,+0.126032,+1001.117090,+67.774851,-10.248985,+30.588430,29723,,1487633040.974000
000000255,+0.089692,+0.046594,+0.019560,+1002.050787,+69.162909,-10.238329,+30.584157,30098,,1487633040.974000
000000256,+0.161531,+0.077283,+0.046248,+1001.017094,+70.435331,-8.831556,+30.584157,30473,,1487633040.974000
000000257,+0.120382,+0.107256,+0.035833,+1001.468763,+69.281452,-10.467236,+30.584157,30848,,1487633040.994000
000000258,+0.130671,+0.056817,+0.060859,+1000.198858,+69.049232,-8.957960,+30.584157,31223,,1487633040.994000
000000259,+0.079141,+0.096683,+0.075802,+1002.268692,+68.938341,-12.560186,+30.584157,31598,,1487633040.994000
000000260,+0.120196,+0.147430,+0.071797,+1001.234966,+67.659483,-9.902040,+30.584157,31973,,1487633041.024000
000000261,+0.069043,+0.066534,+0.034721,+1003.563787,+69.968143,-10.235603,+30.584157,32348,,1487633041.024000
000000262,+0.146164,+0.152903,+0.011242,+999.496534,+68.472731,-9.541458,+30.588430,32723,,1487633041.024000
000000263,+0.027774,+0.066160,+0.054481,+999.488855,+68.480947,-10.815706,+30.579885,33098,,1487633041.044000
000000264,+0.079283,+0.031056,+0.090369,+1002.628347,+67.073479,-9.796679,+30.588430,33473,,1487633041.044000
000000265,+0.166635,+0.107590,+0.041546,+1003.446535,+68.229616,-9.555933,+30.584157,33848,,1487633041.044000
000000266,+0.120653,+0.046984,-0.015573,+998.781351,+67.559458,-12.098156,+30.584157,34223,,1487633041.064000
000000267,+0.058808,+0.036071,+0.059663,+1004.255117,+66.604034,-9.574453,+30.588430,34598,,1487633041.064000
000000268,+0.135650,+0.102115,+0.086786,+1001.589441,+68.930624,-9.543324,+30.584157,34973,,1487633041.064000
000000269,+0.120289,+0.117367,+0.035942,+1001.457983,+65.694464,-10.500519,+30.579885,35348,,1487633041.094000
000000270,+0.115214,+0.066758,+0.065829,+1002.041786,+66.384748,-10.380489,+30.584157,35723,,1487633041.094000
000000271,+0.063776,+0.147171,+0.030389,+1000.891911,+69.281111,-9.769669,+30.584157,36098,,1487633041.094000
000000272,+0.105009,+0.056546,+0.070659,+1000.190943,+66.848354,-9.211184,+30.588430,36473,,1487633041.114000
000000273,+0.089750,+0.056647,+0.019655,+1002.285975,+67.998917,-9.207073,+30.588430,36848,,1487633041.114000
000000274,+0.125538,+0.046812,+0.040376,+998.574814,+70.214895,-9.057108,+30.579885,37223,,1487633041.114000
000000275,+0.053548,+0.051161,+0.064832,+999.708170,+67.093958,-12.337444,+30.584157,37598,,1487633041.154000
000000276,+0.027785,+0.111521,+0.049856,+1002.287310,+68.000109,-8.974606,+30.584157,37973,,1487633041.154000
000000277,+0.038143,+0.040961,+0.064518,+1002.870375,+68.228886,-8.742420,+30.584157,38348,,1487633041.164000
000000278,+0.074067,+0.035970,+0.110666,+998.567614,+66.388115,-8.398632,+30.588430,38723,,1487633041.164000
000000279,+0.043348,-0.004390,+0.069208,+999.253405,+69.061359,-11.621685,+30.584157,39098,,1487633041.164000
000000280,+0.037915,+0.207399,+0.045889,+1002.051805,+67.654753,-9.324961,+30.584157,39473,,1487633041.184000
000000281,+0.130596,+0.112427,+0.030953,+1004.131580,+66.032621,-10.505947,+30.579885,39848,,1487633041.184000
000000282,+0.104969,+0.091993,+0.040548,+1002.645914,+68.341181,-7.465166,+30.584157,40223,,1487633041.184000
000000283,+0.151099,+0.082186,+0.066482,+1001.226982,+67.086088,-10.950436,+30.579885,40598,,1487633041.216000
000000284,+0.079465,+0.006166,+0.024089,+1000.311611,+69.282713,-9.651829,+30.584157,40973,,1487633041.217000
000000285,+0.027941,-0.004486,+0.063917,+1002.974480,+66.727716,-10.032402,+30.584157,41348,,1487633041.218000
000000286,+0.012291,+0.096148,+0.079967,+1000.893274,+67.888725,-8.855207,+30.584157,41723,,1487633041.219000
000000287,+0.223031,+0.082812,+0.057315,+1000.302198,+68.480129,-10.817778,+30.575612,42098,,1487633041.241000
000000288,+0.027637,+0.091371,+0.059823,+1000.658377,+68.010790,-9.315987,+30.575612,42473,,1487633041.243000
000000289,+0.069053,-0.004192,+0.069560,+1002.054224,+68.001293,-9.089794,+30.584157,42848,,1487633041.243000
000000290,+0.084002,+0.147008,+0.111945,+1002.633783,+67.538181,-9.095478,+30.579885,43223,,1487633041.266000
000000291,+0.079397,+0.066839,-0.010845,+1000.186035,+67.550821,-10.362930,+30.579885,43598,,1487633041.266000
000000292,+0.084257,+0.157323,+0.051090,+1000.309162,+66.384892,-8.635626,+30.584157,43973,,1487633041.266000
000000293,+0.079127,+0.076454,+0.090835,+1002.280062,+67.656288,-10.021393,+30.584157,44348,,1487633041.266000
000000294,+0.114768,+0.137031,+0.142740,+1001.587999,+67.541767,-9.092070,+30.579885,44723,,1487633041.296000
000000295,+0.140812,+0.071865,+0.096708,+1001.227362,+66.272154,-10.494879,+30.584157,45098,,1487633041.316000
000000296,+0.089512,+0.046353,+0.075432,+998.324829,+66.860584,-10.364008,+30.584157,45473,,1487633041.316000
000000297,+0.058435,+0.167076,+0.081316,+1002.853792,+66.150805,-10.501268,+30.584157,45848,,1487633041.360000
000000298,+0.171577,+0.127574,+0.092613,+1002.764177,+67.875746,-6.890184,+30.584157,46223,,1487633041.364000
000000299,+0.084225,+0.020985,+0.110667,+999.724009,+68.246660,-10.238916,+30.579885,46598,,1487633041.368000
000000300,+0.161470,+0.046884,+0.081496,+1000.660540,+68.237619,-9.083067,+30.584157,46973,,1487633041.371000
000000301,+0.120464,+0.051784,+0.040350,+1000.413652,+68.246578,-11.517174,+30.584157,47348,,1487633041.371000
000000302,+0.120016,+0.202771,+0.097756,+1002.288698,+68.695135,-9.083996,+30.584157,47723,,1487633041.371000
000000303,+0.079133,+0.091620,+0.080830,+1001.464922,+65.224737,-9.114117,+30.584157,48098,,1487633041.374000
000000304,+0.079138,+0.046281,+0.080377,+1001.249077,+68.465258,-7.922739,+30.579885,48473,,1487633041.375000
000000305,+0.135704,+0.056841,+0.071094,+1002.512066,+67.541691,-10.022665,+30.579885,48848,,1487633041.385000
000000306,+0.068838,+0.126894,+0.065810,+1001.818705,+66.496264,-8.871344,+30.584157,49223,,1487633041.386000
000000307,+0.110081,+0.127363,+0.030818,+1001.822187,+69.277534,-9.656750,+30.584157,49598,,1487633041.387000
000000308,+0.130248,+0.127251,+0.107301,+1003.452641,+67.070389,-7.942461,+30.575612,49973,,1487633041.432000
000000309,+0.068982,+0.021107,+0.054584,+1000.890121,+67.544544,-9.205744,+30.579885,50348,,1487633041.433000
000000310,+0.063819,+0.076489,+0.055070,+1002.974159,+68.931288,-11.171106,+30.584157,50723,,1487633041.433000
000000311,+0.161253,+0.061883,+0.117210,+1003.207186,+67.540466,-10.372772,+30.579885,51098,,1487633041.433000
000000312,+0.048106,+0.197382,+0.056092,+1000.188484,+70.680574,-11.492897,+30.579885,51473,,1487633041.433000
000000313,+0.099482,+0.096673,+0.121803,+1001.106318,+68.596588,-12.443153,+30.579885,51848,,1487633041.434000
000000314,+0.120362,+0.016279,+0.090785,+1001.585293,+68.237154,-9.897715,+30.584157,52223,,1487633041.458000
000000315,+0.151062,+0.056872,+0.091622,+1001.815575,+68.007559,-10.131971,+30.579885,52598,,1487633041.459000
000000316,+0.089254,+0.071273,+0.141717,+1001.912477,+66.392530,-12.583082,+30.584157,52973,,1487633041.459000
000000317,+0.109916,+0.137248,+0.076633,+999.029623,+68.245525,-9.773443,+30.584157,53348,,1487633041.488000
000000318,+0.079053,+0.136989,+0.081291,+1003.679277,+68.344593,-9.555599,+30.584157,53723,,1487633041.489000
000000319,+0.136064,+0.016770,+0.004648,+999.024454,+68.828278,-10.927441,+30.584157,54098,,1487633041.490000
000000320,+0.079212,+0.041328,+0.060009,+1000.892569,+70.210428,-10.108189,+30.579885,54473,,1487633041.490000
000000321,+0.109948,+0.137292,+0.066475,+1000.181583,+66.739607,-10.718994,+30.584157,54848,,1487633041.513000
000000322,+0.140684,+0.087112,+0.081637,+1000.066687,+67.670906,-10.940611,+30.575612,55223,,1487633041.514000
000000323,+0.094684,+0.056540,+0.060366,+1002.983133,+69.158169,-9.777575,+30.584157,55598,,1487633041.514000
000000324,+0.099652,+0.005820,+0.141193,+1001.123598,+67.425226,-8.976282,+30.584157,55973,,1487633041.543000
000000325,+0.125625,+0.001582,+0.014526,+998.676100,+67.093712,-10.013966,+30.575612,56348,,1487633041.543000
000000326,+0.110133,+0.036612,+0.040063,+1002.166592,+68.816774,-10.125460,+30.579885,56723,,1487633041.543000
000000327,+0.079042,+0.076600,+0.070532,+1001.942755,+67.075176,-7.821594,+30.575612,57098,,1487633041.543000
000000328,+0.145973,+0.107300,+0.071740,+1002.048368,+68.816368,-10.473495,+30.584157,57473,,1487633041.569000
000000329,+0.084251,+0.035918,+0.141283,+1001.822565,+68.231665,-9.087429,+30.588430,57848,,1487633041.570000
000000330,+0.182344,+0.057562,-0.019706,+1001.582525,+67.542904,-10.020214,+30.584157,58223,,1487633041.572000
000000331,+0.125451,+0.087117,+0.045864,+1001.588354,+68.353342,-9.432262,+30.579885,58598,,1487633041.606000
000000332,+0.140915,+0.097267,+0.051250,+1002.753502,+69.621279,-9.540554,+30.584157,58973,,1487633041.607000
000000333,+0.223268,+0.108134,+0.016924,+998.221760,+68.477139,-8.956987,+30.584157,59348,,1487633041.607000
000000334,+0.099601,+0.122097,+0.071267,+1001.574209,+68.245342,-11.752270,+30.579885,59723,,1487633041.607000
000000335,+0.130830,-0.023816,+0.054961,+1000.898460,+68.929516,-8.497540,+30.584157,60098,,1487633041.625000
000000336,+0.099879,+0.026334,+0.060130,+1003.442739,+68.115786,-10.136755,+30.584157,60473,,1487633041.626000
000000337,+0.135721,+0.132397,+0.071848,+1000.642269,+65.810633,-10.961718,+30.588430,60848,,1487633041.628000
000000338,+0.073938,+0.116902,+0.060705,+999.736786,+69.283175,-8.605846,+30.579885,61223,,1487633041.656000
000000339,+0.048272,+0.136839,+0.060551,+1001.819759,+68.235191,-9.550636,+30.584157,61598,,1487633041.656000
000000340,+0.053678,+0.005859,+0.049134,+1001.809736,+66.501318,-10.378639,+30.584157,61973,,1487633041.657000
000000341,+0.017616,+0.066117,+0.039096,+998.445183,+68.249462,-10.351280,+30.584157,62348,,1487633041.657000
000000342,+0.058425,+0.056030,+0.120831,+1002.276911,+67.544041,-10.485691,+30.579885,62723,,1487633041.678000
000000343,+0.089265,+0.096682,+0.101346,+999.270948,+68.473581,-8.380087,+30.579885,63098,,1487633041.678000
000000344,+0.007054,+0.075769,+0.120326,+1003.551327,+66.264189,-10.502447,+30.584157,63473,,1487633041.678000
000000345,+0.109920,+0.106936,+0.091564,+1002.046953,+65.570063,-9.112732,+30.584157,63848,,1487633041.706000
000000346,+0.120240,+0.117302,+0.051180,+1001.108030,+67.551910,-11.641363,+30.579885,64223,,1487633041.706000
000000347,-0.049031,+0.025430,+0.002218,+1000.766352,+65.227901,-9.343735,+30.584157,64598,,1487633041.706000
000000348,+0.120623,+0.041761,+0.019924,+1002.055664,+69.390152,-9.541046,+30.588430,64973,,1487633041.706000
000000349,+0.063552,+0.106449,+0.121406,+1000.999794,+66.038292,-9.568739,+30.584157,65348,,1487633041.736000
000000350,+0.079306,+0.031217,+0.059900,+999.846111,+67.893085,-9.083694,+30.584157,00187,,1487633041.736000
000000351,+0.094736,+0.036398,+0.055083,+1001.116007,+67.429502,-10.251686,+30.584157,00562,,1487633041.736000
000000352,+0.140789,+0.107334,+0.061518,+1002.401377,+66.611240,-8.639677,+30.579885,00937,,1487633041.776000
000000353,+0.110143,+0.036495,+0.060373,+1001.004309,+68.703012,-10.123344,+30.584157,01312,,1487633041.776000
000000354,+0.145931,+0.056716,+0.111862,+1002.634884,+69.275137,-9.775345,+30.584157,01687,,1487633041.776000
000000355,+0.089315,+0.096748,+0.086108,+1000.533230,+65.926863,-9.799631,+30.579885,02062,,1487633041.776000
000000356,+0.130799,+0.021618,+0.040184,+1001.814240,+68.238302,-10.478201,+30.584157,02437,,1487633041.776000
000000357,+0.099845,+0.056346,+0.101058,+1002.510126,+67.073072,-10.144714,+30.592703,02812,,1487633041.796000
000000358,+0.068962,+0.051397,+0.044732,+999.845413,+70.910595,-10.677958,+30.579885,03187,,1487633041.796000
000000359,+0.104556,+0.106729,+0.137214,+1001.579039,+68.242622,-10.940649,+30.579885,03562,,1487633041.796000
000000360,+0.110078,+0.091989,+0.050777,+1001.129478,+68.929495,-8.730188,+30.584157,03937,,1487633041.816000
000000361,+0.130493,+0.087026,+0.076410,+1003.442678,+66.726151,-9.453609,+30.579885,04312,,1487633041.816000
000000362,+0.078936,+0.086433,+0.121420,+1002.731352,+67.316343,-12.112631,+30.579885,04687,,1487633041.816000
000000363,+0.110067,+0.122161,+0.061236,+999.245499,+67.788218,-12.329956,+30.588430,05062,,1487633041.846000
000000364,+0.074150,+0.132215,+0.010060,+1002.059414,+69.274017,-8.845884,+30.584157,05437,,1487633041.846000
000000365,+0.156047,+0.117337,+0.107544,+1002.156197,+64.879721,-9.930706,+30.579885,05812,,1487633041.846000
000000366,+0.141345,+0.011944,-0.035966,+1000.187464,+68.243876,-10.472902,+30.584157,06187,,1487633041.866000
000000367,+0.135840,+0.172849,+0.036696,+1000.997477,+66.847481,-10.373869,+30.592703,06562,,1487633041.876000
000000368,+0.099743,+0.127080,+0.071305,+1001.102245,+66.971434,-12.343657,+30.588430,06937,,1487633041.876000
000000369,+0.099638,+0.106857,+0.091424,+1001.356329,+66.612465,-8.520901,+30.584157,07312,,1487633041.896000
000000370,+0.156302,+0.117549,+0.051666,+1000.652952,+68.473827,-10.472231,+30.584157,07687,,1487633041.896000
000000371,+0.140888,+0.056808,+0.081317,+999.962988,+66.732628,-8.399321,+30.584157,08062,,1487633041.896000
000000372,+0.007305,+0.030759,+0.043684,+999.376801,+68.710949,-10.233414,+30.579885,08437,,1487633041.914000
000000373,+0.099853,+0.101963,+0.050732,+1001.358807,+68.116707,-8.855116,+30.588430,08812,,1487633041.914000
000000374,+0.084161,+0.081403,+0.121432,+1002.975849,+65.799200,-9.345467,+30.584157,09187,,1487633041.914000
000000375,+0.135870,+0.066909,+0.061025,+1000.779886,+68.349466,-8.619148,+30.588430,09562,,1487633041.942000
000000376,+0.079087,+0.056319,+0.090637,+999.600891,+66.395472,-10.487909,+30.579885,09937,,1487633041.942000
000000377,+0.089522,+0.086790,+0.050444,+1001.128090,+68.234470,-8.620798,+30.584157,10312,,1487633041.942000
000000378,+0.104980,+0.076849,+0.045474,+1003.911665,+67.416056,-9.101311,+30.584157,10687,,1487633041.962000
000000379,+0.074004,+0.066332,+0.090663,+1001.592203,+69.161003,-9.193302,+30.584157,11062,,1487633041.962000
000000380,+0.109846,+0.096862,+0.096548,+999.837095,+67.668179,-10.476650,+30.579885,11437,,1487633041.962000
000000381,+0.130768,+0.026498,+0.070704,+1002.283213,+67.768534,-9.557095,+30.588430,11812,,1487633041.992000
000000382,+0.078903,+0.086390,+0.131578,+999.951591,+69.640192,-11.733864,+30.579885,12187,,1487633041.992000
000000383,+0.058464,+0.146774,+0.106501,+1002.041142,+66.383163,-10.497013,+30.588430,12562,,1487633041.992000
000000384,+0.079193,+0.076542,+0.070518,+999.608212,+69.288601,-10.693071,+30.584157,12937,,1487633042.012000
000000385,+0.027522,+0.106246,+0.110762,+1000.412931,+69.408609,-12.201344,+30.579885,13312,,1487633042.012000
000000386,+0.135805,+0.107375,+0.036044,+1002.048702,+67.772470,-9.903597,+30.584157,13687,,1487633042.012000
000000387,+0.089408,+0.086637,+0.085999,+1002.282499,+69.626371,-10.582552,+30.584157,14062,,1487633042.032000
000000388,+0.202716,+0.027146,+0.056458,+999.613392,+69.633587,-9.994118,+30.584157,14437,,1487633042.042000
000000389,+0.012469,+0.106493,+0.019118,+1001.698051,+68.934500,-10.819107,+30.584157,14812,,1487633042.052000
000000390,+0.130377,+0.096976,+0.106988,+1001.117699,+68.474207,-10.473167,+30.579885,15187,,1487633042.062000
000000391,+0.135813,+0.056856,+0.060929,+1004.365059,+66.377171,-10.504004,+30.584157,15562,,1487633042.062000
000000392,+0.099458,+0.147170,+0.101998,+999.734373,+69.632437,-9.182299,+30.579885,15937,,1487633042.062000
000000393,+0.089554,+0.046280,+0.085583,+1001.448788,+68.363014,-13.375196,+30.588430,16312,,1487633042.088000
000000394,+0.058755,+0.051288,+0.044585,+1002.523506,+68.345076,-8.508303,+30.584157,16687,,1487633042.089000
000000395,+0.084134,+0.096525,+0.121586,+1001.591854,+68.813297,-9.080633,+30.584157,17062,,1487633042.091000
000000396,+0.130517,+0.107138,+0.081687,+998.553776,+66.861731,-10.944496,+30.584157,17437,,1487633042.112000
000000397,+0.079240,+0.086711,+0.050304,+999.265482,+69.170525,-9.649515,+30.584157,17812,,1487633042.113000
000000398,+0.115186,+0.076957,+0.045621,+1000.082952,+68.239635,-8.500866,+30.579885,18187,,1487633042.113000
000000399,+0.140817,+0.011498,+0.080870,+1003.570923,+68.228495,-8.163807,+30.575612,18562,,1487633042.136000
000000400,+0.089609,+0.056588,+0.039979,+999.612677,+67.546566,-9.086214,+30.584157,18937,,1487633042.136000
000000401,+0.110382,+0.051713,+0.024958,+1000.653744,+69.629169,-10.926249,+30.592703,19312,,1487633042.136000
000000402,+0.187413,+0.042347,+0.010687,+1003.916485,+66.485598,-7.834644,+30.584157,19687,,1487633042.160000
000000403,+0.115264,-0.003786,+0.065120,+1003.905762,+68.233103,-10.484436,+30.579885,20062,,1487633042.162000
